loci,grch38_gene_name
chr17:14201726-14202052,COX10
chr17:80541548-80541754,NA
chr17:22051902-22052192,NA
chr17:76472296-76472533,RHBDF2
chr17:72978235-72978632,SLC39A11
chr17:7754918-7755584,RPL29P2
chr17:42276291-42276738,STAT5B
chr17:80765516-80765776,RPTOR
chr17:21729786-21730226,NA
chr17:34598065-34599039,TMEM132E
chr17:9018996-9019207,NA
chr17:79826700-79827675,NA
chr17:975592-975902,NXN
chr17:42072138-42072444,NA
chr17:19099818-19100138,NA
chr17:45330928-45331766,NA
chr17:61511653-61511886,NA
chr17:30228604-30228962,SLC6A4
chr17:42257043-42257402,STAT5B
chr17:79892750-79893061,NA
chr17:80402369-80402751,LOC100294362
chr17:2265492-2265876,SMG6
chr17:80557446-80557686,RPTOR
chr17:79131879-79132084,RBFOX3
chr17:61611260-61611586,NA
chr17:14200579-14200996,COX10
chr17:3844302-3844599,NCBP3
chr17:72832055-72832650,SLC39A11
chr17:7287198-7287940,SLC2A4
chr17:56031843-56033160,NA
chr17:46619087-46619314,NSFP1
chr17:80036723-80037474,CCDC40
chr17:46697413-46697701,NSF
chr17:45608280-45608981,NA
chr17:30243859-30244564,NA
chr17:44438565-44439569,GPATCH8
chr17:60217787-60217996,USP32
chr17:35289388-35289623,NA
chr17:81057525-81057881,BAIAP2
chr17:37365986-37366539,ACACA
chr17:78937159-78937414,NA
chr17:18580659-18581065,CCDC144B
chr17:19015446-19015696,SLC5A10
chr17:79914506-79914823,NA
chr17:58102770-58104393,NA
chr17:65989896-65990097,CEP112
chr17:4498421-4498659,NA
chr17:80179930-80180182,CARD14
chr17:44337401-44337926,NA
chr17:46804203-46804415,WNT3
chr17:138152-138588,SCGB1C2
chr17:8013172-8013657,GUCY2D
chr17:34611597-34612571,TMEM132E
chr17:58216296-58216505,MKS1
chr17:32909007-32909293,NA
chr17:79782153-79782413,CBX2
chr17:6460071-6460302,PITPNM3
chr17:34507258-34507485,NA
chr17:34493792-34494076,NA
chr17:59486727-59487132,LINC01476
chr17:18992044-18992633,FAM83G
chr17:79707644-79707935,HP09025
chr18:60051869-60052387,NA
chr18:67872521-67873358,LOC643542
chr18:11980483-11982142,IMPA2
chr18:48724198-48724425,CTIF
chr18:21718862-21719550,NA
chr18:158278-159311,USP14
chr18:55019707-55021605,NA
chr18:33647065-33647665,ASXL3
chr18:48255544-48256359,NA
chr18:55253544-55254093,TCF4
chr18:21977275-21978110,NA
chr18:5543437-5544241,EPB41L3
chr18:49868377-49868759,MYO5B
chr18:76150398-76151531,NA
chr18:3448006-3452360,TGIF1
chr18:77710769-77712454,NA
chr18:3879202-3880087,DLGAP1-AS3
chr18:24443200-24443458,IMPACT
chr18:24126780-24131138,TTC39C
chr18:14997380-15000542,NA
chr18:59853977-59855252,NA
chr18:61637425-61637941,NA
chr18:45934453-45937265,EPG5
chr18:5890292-5891682,TMEM200C
chr18:11908222-11909082,MPPE1
chr18:904578-909574,ADCYAP1
chr18:2846565-2848175,EMILIN2
chr18:47825069-47825325,NA
chr18:59221451-59221986,GRP
chr18:29522401-29523577,NA
chr18:5295323-5297099,ZBTB14
chr18:5237723-5238674,LINC00526
chr18:77180182-77180841,NA
chr18:8659443-8659672,NA
chr18:13725979-13727370,FAM210A
chr18:32073444-32074292,NA
chr18:15197650-15198309,NA
chr18:657401-658745,TYMS
chr18:46287906-46288140,NA
chr18:51795711-51796332,NA
chr18:29077552-29078526,NA
chr18:46474931-46479364,LOXHD1
chr18:19780619-19780899,NA
chr18:76626509-76626769,LOC101927651
chr18:67067509-67069168,NA
chr18:77153292-77160759,NA
chr18:54305419-54306087,NA
chr18:34973989-34974464,NA
chr18:33708919-33710236,ASXL3
chr18:13387385-13387686,LDLRAD4
chr18:76556716-76557309,LINC00908
chr18:48405135-48405983,NA
chr18:76486313-76486864,ZNF516
chr18:28681320-28682455,NA
chr18:55103154-55108853,LOC101927229
chr18:5196243-5197389,C18orf42
chr18:77397556-77398898,NA
chr18:76616616-76617519,NA
chr18:8784147-8784583,MTCL1
chr18:53447074-53447842,DCC
chr18:47339411-47340956,NA
chr18:70208974-70211790,NA
chr18:77386827-77387050,NA
chr18:30050115-30051345,NA
chr18:74206239-74208638,NA
chr18:78004028-78005438,NA
chr18:12254147-12255089,CIDEA
chr18:43753303-43755104,NA
chr18:14458082-14459045,NA
chr18:23713728-23713953,LAMA3
chr18:9913464-9915164,VAPA
chr18:14132000-14132482,ZNF519
chr18:77549524-77550299,NA
chr18:2571286-2571580,METTL4
chr18:21594013-21595464,ESCO1
chr18:55288640-55289482,TCF4
chr18:13824001-13824215,NA
chr18:21033071-21033657,ROCK1
chr18:44554879-44556671,NA
chr18:12911024-12912704,NA
chr18:46986504-46987194,KATNAL2
chr18:8367273-8367599,PTPRM
chr18:76685187-76685397,NA
chr18:63417775-63418640,VPS4B
chr18:32870175-32870512,NA
chr18:74631841-74632045,ZNF407
chr18:2654918-2656817,CBX3P2
chr18:77473844-77474114,NA
chr18:44548964-44550756,LOC105667213
chr18:77286051-77286277,NA
chr18:3247293-3248257,MYL12A
chr18:77794360-77794761,NA
chr18:74843360-74845426,ZNF407
chr18:51883947-51884994,NA
chr18:44259905-44260451,NA
chr18:30349690-30352302,NA
chr18:56939624-56941540,WDR7
chr18:47018434-47018948,KATNAL2
chr18:48556291-48557333,CTIF
chr18:44496910-44497832,LINC01478
chr18:29303960-29304254,NA
chr18:47813434-47814546,NA
chr18:13136596-13137564,NA
chr18:77221855-77222111,NA
chr18:11148307-11149936,PIEZO2
chr18:67069933-67070171,NA
chr18:19180049-19181026,NA
chr18:77206921-77207546,NA
chr18:32556654-32557883,NA
chr18:32820785-32821203,NA
chr18:60382304-60384371,NA
chr18:20714968-20717071,NA
chr18:74114551-74114791,FBXO15
chr18:67955692-67957062,NA
chr18:11821868-11822207,GNAL
chr18:21269269-21270349,GREB1L
chr18:32847284-32848130,NA
chr18:76266230-76266453,NA
chr18:77545027-77545257,NA
chr18:3771354-3771571,DLGAP1
chr18:34833554-34834606,DTNA
chr18:56975842-56976160,WDR7
chr18:3067297-3067533,MYOM1
chr18:19744936-19752363,NA
chr18:76541147-76541888,LINC00908
chr18:43684113-43684847,NA
chr18:76322675-76323015,NA
chr18:43651796-43652455,NA
chr18:12947924-12948654,SEH1L
chr18:72999650-73000088,NA
chr18:74514040-74514292,CNDP2
chr18:35144907-35147628,NA
chr18:77336081-77336282,NA
chr18:11750953-11752756,GNAL
chr18:72123606-72124717,NA
chr18:72162935-72164039,NA
chr18:23669971-23671275,NA
chr18:31020510-31020847,DSC3
chr18:33529928-33530516,NA
chr18:77193463-77193764,NA
chr18:77308074-77308815,NA
chr18:32956764-32957406,CCDC178
chr18:77724352-77724836,NA
chr18:74961556-74963822,ZNF407
chr18:33552151-33552952,NA
chr18:6284374-6284615,L3MBTL4
chr18:77339076-77339348,NA
chr18:580179-580899,CETN1
chr18:12991061-12991696,CEP192
chr18:47087879-47088528,KATNAL2
chr18:42258983-42260795,LINC00907
chr18:75886577-75886801,NA
chr18:77658912-77660000,NA
chr18:74691262-74691466,ZNF407
chr18:77087463-77088162,MBP
chr18:112309-112529,MIR8078
chr18:60263380-60264248,NA
chr18:75576-76027,NA
chr18:45275405-45275812,SLC14A2
chr18:68097806-68098096,NA
chr18:46501624-46502976,LOXHD1
chr18:3012547-3013173,NA
chr18:76674209-76674797,NA
chr18:77507538-77507817,NA
chr18:13217073-13219044,LDLRAD4
chr18:12777496-12778113,NA
chr18:76724859-76725572,NA
chr18:45534581-45535018,SLC14A2
chr18:9474804-9475978,RALBP1
chr18:44772992-44775577,SETBP1
chr18:31802358-31803792,NA
chr18:56932713-56932994,WDR7
chr18:22006310-22007007,NA
chr18:71814555-71815716,NA
chr18:77560088-77560292,NA
chr18:11947827-11948155,NA
chr18:11851209-11852122,CHMP1B
chr18:74091237-74091900,FBXO15
chr18:29598566-29599460,NA
chr18:77170427-77171445,NA
chr18:712232-713086,ENOSF1
chr18:12420135-12420863,PRELID3A
chr18:15165109-15165342,NA
chr18:13800999-13801223,NA
chr18:77793336-77793925,NA
chr18:56887091-56887665,WDR7
chr18:74832039-74832282,ZNF407
chr18:46065533-46067826,PSTPIP2
chr18:74153239-74155073,TIMM21
chr18:13641584-13642415,LDLRAD4
chr18:21017671-21018011,ROCK1
chr18:59560494-59562016,CCBE1
chr18:29671757-29673314,NA
chr18:44337510-44338100,LINC01478
chr18:5628324-5630785,EPB41L3
chr18:34325624-34325842,NA
chr18:29264703-29265504,NA
chr18:77642685-77643330,NA
chr18:77439094-77440398,NA
chr18:44789742-44790678,SETBP1
chr18:55102427-55102708,NA
chr18:14178943-14179710,ANKRD20A5P
chr18:70533965-70536871,NA
chr18:76732970-76734765,NA
chr18:32923915-32924585,NA
chr18:2905950-2907348,EMILIN2
chr18:14430638-14431567,NA
chr18:18690940-18692059,NA
chr18:8785433-8785644,MTCL1
chr18:76123612-76123926,LOC339298
chr18:43547176-43547702,NA
chr18:7566557-7568830,PTPRM
chr18:77532390-77532593,NA
chr18:75998674-75999123,NA
chr18:12271657-12271920,CIDEA
chr18:77410035-77410246,NA
chr18:13868532-13869026,NA
chr18:57363714-57365001,ST8SIA3
chr18:5894866-5896249,NA
chr18:8608763-8610370,RAB12
chr18:12433995-12434486,NA
chr18:47901254-47901662,SMAD2
chr18:4453969-4455647,DLGAP1
chr18:10525841-10526433,NAPG
chr18:77474603-77475523,NA
chr18:8704721-8707557,GACAT2
chr18:10454453-10455268,APCDD1
chr18:77233326-77236398,NA
chr18:18821383-18823349,NA
chr18:33160891-33162264,CCDC178
chr18:60189509-60192109,NA
chr18:20139484-20140246,NA
chr18:76737005-76741244,NA
chr18:47807857-47809365,NA
chr18:53257018-53257309,DCC
chr18:59992069-59993556,NA
chr18:76262285-76263098,NA
chr18:60986621-60988286,NA
chr18:47719866-47721742,NA
chr18:43913345-43914477,NA
chr18:22930018-22930904,NA
chr18:47013321-47013901,KATNAL2
chr18:12657044-12658727,SPIRE1
chr18:24764951-24765507,NA
chr18:14450103-14450984,NA
chr18:33876727-33878487,NOL4
chr18:14747516-14748231,NA
chr18:77203269-77203732,NA
chr18:48085838-48087589,ZBTB7C
chr18:46447718-46448083,RNF165
chr18:76751939-76755549,NA
chr18:12702184-12703242,CEP76
chr18:12376538-12377306,AFG3L2
chr18:45555644-45556213,SLC14A2
chr18:14378491-14378758,NA
chr18:12076434-12076799,NA
chr18:59000683-59001692,NA
chr18:72264517-72265964,NA
chr18:34854247-34855163,DTNA
chr18:43417388-43419103,NA
chr18:61089262-61090357,NA
chr18:19756794-19757080,NA
chr18:61603400-61604244,NA
chr18:45662314-45663520,SLC14A2
chr18:77395323-77395575,NA
chr18:76782657-76782896,NA
chr18:77125676-77125885,MBP
chr18:10414354-10414592,LINC01254
chr18:77567283-77570039,NA
chr18:2913059-2913307,EMILIN2
chr18:77208691-77209035,NA
chr18:77905297-77905566,NA
chr18:9136088-9137594,NDUFV2-AS1
chr18:77201938-77202732,NA
chr18:6413959-6414873,L3MBTL4
chr18:14474587-14475008,NA
chr18:77214959-77215492,NA
chr18:77218227-77218866,NA
chr18:811649-812709,YES1
chr18:76552775-76553014,LINC00908
chr18:72916107-72917233,NA
chr18:77319182-77319421,NA
chr18:77255680-77256046,GALR1
chr18:76906114-76906380,ZNF236
chr18:44336183-44337110,LINC01478
chr18:33077545-33078063,CCDC178
chr18:44526866-44527137,LINC01478
chr18:6729693-6730037,NA
chr18:7011267-7011488,LAMA1
chr18:23806283-23807093,LAMA3
chr18:10471656-10471867,APCDD1
chr18:25755414-25758175,NA
chr18:77562287-77562501,NA
chr18:20513119-20513857,NA
chr18:72923054-72924182,NA
chr18:77289018-77289464,NA
chr18:21166158-21167066,NA
chr18:77246356-77247889,NA
chr18:77227273-77227727,NA
chr18:9334778-9335359,TWSG1
chr18:48722530-48723760,CTIF
chr18:77917646-77918589,NA
chr18:32621215-32621689,NA
chr18:5542847-5543054,EPB41L3
chr18:11689061-11690108,GNAL
chr18:75402320-75402579,NA
chr18:24235589-24237261,OSBPL1A
chr18:77748045-77748905,NA
chr18:76693917-76694195,NA
chr18:44702571-44702840,SETBP1
chr18:73627917-73628658,NA
chr18:54788959-54789194,NA
chr18:28621489-28623117,NA
chr18:45456484-45458024,SLC14A2-AS1
chr18:76160173-76160444,NA
chr18:12883285-12884578,PTPN2
chr18:73167402-73167920,LOC400655
chr18:56530395-56531288,NA
chr18:43677956-43678352,NA
chr18:47794450-47794996,NA
chr18:10589149-10589386,NA
chr18:7116852-7118241,LAMA1
chr18:77835862-77836102,NA
chr18:10032458-10032907,NA
chr18:76073274-76073558,NA
chr18:9478452-9478920,RALBP1
chr18:77230597-77230803,NA
chr18:56338211-56339277,NA
chr18:77638263-77638517,NA
chr18:77270793-77271160,NA
chr18:75611918-75612142,NA
chr18:77496768-77497180,NA
chr18:43355318-43355698,NA
chr18:35065039-35065548,MAPRE2
chr18:499315-500722,COLEC12
chr18:21851399-21852169,MIB1
chr18:19284165-19285052,NA
chr18:6920591-6920874,NA
chr18:55710828-55712532,NA
chr18:61033978-61035056,NA
chr18:12307554-12309043,TUBB6
chr18:77590828-77591698,NA
chr18:77280144-77280414,NA
chr18:11880953-11881171,GNAL
chr18:12896621-12897102,NA
chr18:55862653-55862873,NA
chr18:76190598-76190862,NA
chr18:71982752-71983744,NA
chr18:44561025-44561822,NA
chr18:42643705-42643937,LINC00907
chr18:77454279-77454617,NA
chr18:267710-268382,THOC1
chr18:37421460-37421829,CELF4
chr18:77623265-77624280,NA
chr18:12038413-12039359,NA
chr18:42324454-42324966,LINC00907
chr18:74499316-74499641,CNDP2
chr18:9333896-9334244,NA
chr18:52626517-52626849,DCC
chr18:55469056-55471263,TCF4-AS1
chr18:76069222-76069699,NA
chr18:76397483-76398378,ZNF516
chr18:76277579-76277827,NA
chr18:9707752-9709311,RAB31
chr18:55094825-55096310,NA
chr18:21242366-21242805,GREB1L
chr18:74203538-74205017,NA
chr18:54318456-54318785,NA
chr18:21199431-21199798,NA
chr18:5294737-5294941,ZBTB14
chr18:74325809-74326082,C18orf63
chr18:67136907-67137248,NA
chr18:72837484-72837701,NETO1
chr18:12067145-12068599,NA
chr18:12325040-12326049,TUBB6
chr18:76189718-76190190,NA
chr18:52495604-52496007,DCC
chr18:14393227-14394011,NA
chr18:76264687-76265107,NA
chr18:57566866-57567723,FECH
chr18:12432890-12433245,NA
chr18:66381934-66382575,NA
chr18:3261708-3262671,LOC104968399
chr18:3498941-3499358,DLGAP1
chr18:44236839-44237056,NA
chr18:55922987-55924068,NA
chr18:77196121-77196568,NA
chr18:13826186-13826523,MC5R
chr18:77479099-77479387,NA
chr18:77376688-77377995,NA
chr18:46386266-46386481,RNF165
chr18:71958141-71959770,NA
chr18:75690494-75690901,NA
chr18:43608140-43608510,NA
chr18:77186267-77186512,NA
chr18:77134250-77134551,NA
chr18:76639260-76639744,NA
chr18:74533809-74535905,CNDP1
chr18:72919914-72921785,NA
chr18:44787406-44787838,SETBP1
chr18:514510-515477,NA
chr18:77313826-77314082,NA
chr18:34408558-34409289,NA
chr18:77315951-77316153,NA
chr18:77219239-77219516,NA
chr18:77240432-77240736,NA
chr18:34823798-34824017,DTNA
chr18:48190434-48190669,NA
chr18:57636669-57637127,LOC100505549
chr18:45687797-45688512,NA
chr18:44676470-44677057,NA
chr18:65183237-65184014,NA
chr18:77272584-77273603,NA
chr18:10131853-10132080,NA
chr18:60193915-60194205,NA
chr18:56806608-56807425,WDR7
chr18:77515844-77516144,NA
chr18:77166704-77167043,NA
chr18:35104533-35104942,MAPRE2
chr18:19320589-19321939,NA
chr18:10454082-10454296,NA
chr18:74170530-74170791,NA
chr18:77678372-77678713,NA
chr18:6929450-6930088,LINC00668
chr18:77675990-77676322,NA
chr18:77608383-77609118,NA
chr18:47087075-47087446,KATNAL2
chr18:76765747-76766833,NA
chr18:12093607-12093842,NA
chr18:11708-12372,LOC102723376
chr18:76828638-76829796,ZNF236
chr18:47792742-47793036,NA
chr18:76308229-76308578,NA
chr18:61669869-61670255,NA
chr18:31804480-31804875,NA
chr18:77292133-77292556,NA
chr18:74062370-74062847,NA
chr18:14486798-14487485,CXADRP3
chr18:77552401-77552603,NA
chr18:34340584-34340850,NA
chr18:13262329-13263271,LDLRAD4
chr18:21083161-21084153,ROCK1
chr18:74770351-74770590,ZNF407
chr18:77557780-77558948,NA
chr18:44140362-44140575,NA
chr18:56934833-56936827,WDR7
chr18:77499753-77500274,NA
chr18:72799643-72799947,NETO1
chr18:74804127-74804460,ZNF407
chr18:74799144-74800038,ZNF407
chr18:44543037-44544829,LOC105667213
chr18:77487345-77487547,NA
chr18:77495021-77495911,NA
chr18:76601754-76601963,NA
chr18:33766391-33768145,NA
chr18:77312679-77312970,NA
chr18:56435690-56435983,NA
chr18:77253182-77255003,GALR1
chr18:74824149-74824414,ZNF407
chr18:19476852-19477103,NA
chr18:34916712-34916915,NA
chr18:15330548-15331174,NA
chr18:12407715-12408242,PRELID3A
chr18:44777632-44778084,SETBP1
chr18:77171704-77172118,NA
chr18:31739047-31739522,NA
chr18:77631560-77631777,NA
chr18:48494276-48494627,NA
chr18:47866532-47866750,SMAD2
chr18:51750712-51751191,NA
chr18:77210989-77211213,NA
chr18:75380232-75380568,NA
chr18:12431189-12431659,PRELID3A
chr18:77284291-77285544,NA
chr18:55315730-55315932,TCF4
chr18:76985514-76985929,MBP
chr18:73062-73563,NA
chr18:77493154-77493658,NA
chr18:19192143-19192594,NA
chr18:77465403-77465674,NA
chr18:74202750-74203076,NA
chr18:76463363-76463678,ZNF516
chr18:12287271-12287562,NA
chr18:74606943-74607168,NA
chr18:56932002-56932341,WDR7
chr18:8659791-8660165,NA
chr18:77464324-77464945,NA
chr18:3729123-3729406,DLGAP1
chr18:77138797-77139201,NA
chr18:57026065-57026769,WDR7
chr18:10726247-10726667,PIEZO2
chr18:19928416-19929329,NA
chr18:9102416-9102973,NDUFV2
chr18:77542920-77543323,NA
chr18:60985503-60985741,NA
chr18:13498761-13499720,LDLRAD4
chr18:77675198-77675485,NA
chr18:14146394-14146628,NA
chr18:55297360-55297660,TCF4
chr18:77309695-77312226,NA
chr18:46065061-46065263,PSTPIP2
chr18:77496283-77496512,NA
chr18:77547965-77549038,NA
chr18:77585913-77586856,NA
chr18:48911-49655,NA
chr18:77243364-77243636,NA
chr19:54693034-54695497,NA
chr19:39797786-39799250,NA
chr19:30715549-30715753,NA
chr19:17336906-17337868,GTPBP3
chr19:39897241-39898942,FCGBP
chr19:35512589-35512809,DMKN
chr19:2944682-2945507,ZNF77
chr19:4047754-4048428,ZBTB7A
chr19:7584325-7585281,NA
chr19:51020296-51022796,KLK11
chr19:2269115-2271364,OAZ1
chr19:14089570-14089796,SAMD1
chr19:46850185-46850678,AP2S1
chr19:1423752-1424006,DAZAP1
chr19:7531810-7532669,MCOLN1
chr19:2328364-2329089,SPPL2B
chr19:41945690-41945904,NA
chr19:18220764-18221445,PDE4C
chr19:41102845-41103281,NA
chr19:41035100-41035440,NA
chr19:15512025-15512393,CYP4F22
chr19:19371675-19372393,NA
chr19:12203028-12203503,LOC100289333
chr19:17501955-17502250,SLC27A1
chr19:17905579-17906317,NA
chr19:58595816-58596927,NA
chr19:18368482-18368911,PGPEP1
chr19:53030824-53031359,NA
chr19:35769543-35770197,NA
chr19:29703570-29704331,C19orf12
chr19:7598413-7601008,CAMSAP3
chr19:10654228-10655042,ILF3
chr19:5690127-5692213,LONP1
chr19:7912629-7912895,MAP2K7
chr19:4954453-4954870,UHRF1
chr19:12779795-12781094,NA
chr19:7504923-7505186,C19orf45
chr19:10334618-10335511,ICAM3
chr19:37288342-37288723,NA
chr19:55918699-55919816,NLRP13
chr19:14273429-14274173,NA
chr19:835272-835524,NA
chr19:17931951-17932370,NA
chr19:38876614-38878950,SIRT2
chr19:4558363-4558579,SEMA6B
chr19:50269632-50270505,MYH14
chr19:14043645-14044211,IL27RA
chr19:44439200-44439612,ZNF229
chr19:49828412-49828668,MED25
chr19:2226193-2228342,DOT1L
chr19:40854180-40854733,NA
chr19:34988748-34988951,NA
chr19:407011-409511,C2CD4C
chr19:11708277-11708683,NA
chr19:18335072-18337375,NA
chr19:3275608-3275970,CELF5
chr19:40723104-40724389,ITPKC
chr19:14639879-14641040,ADGRE3
chr19:49403222-49403618,CCDC155
chr19:1241619-1242569,ATP5D
chr19:12889083-12889343,NA
chr19:1265854-1269943,CIRBP-AS1
chr19:2811638-2811868,THOP1
chr19:1439951-1440423,RPS15
chr19:36612342-36612932,ZNF382
chr19:3907689-3908398,ATCAY
chr19:51535218-51535475,NA
chr19:4831433-4831892,TICAM1
chr19:32836353-32836840,SLC7A9
chr19:57922440-57923066,ZNF418
chr19:49622023-49623635,PRR12
chr19:11849359-11849796,NA
chr19:1118907-1120215,SBNO2
chr19:51869400-51871587,ZNF577
chr19:46214961-46216180,NA
chr19:19516021-19517383,NDUFA13
chr19:11590295-11593643,NA
chr19:46001830-46002686,CCDC61
chr19:54605985-54606590,NA
chr19:42757495-42759475,PSG8
chr19:37018919-37019811,NA
chr19:15542912-15543894,CYP4F22
chr19:5977440-5978816,RANBP3
chr19:52674327-52674855,ZNF83
chr19:3870788-3871043,NA
chr19:56047403-56047668,NLRP5
chr19:12911931-12912918,SYCE2
chr19:14551998-14552255,TECR
chr19:16606740-16607444,MED26
chr19:3097564-3097793,GNA11
chr19:6530826-6531552,TNFSF9
chr19:37861691-37862233,NA
chr19:709129-709990,PALM
chr19:34745218-34746204,NA
chr19:7745490-7747714,CD209
chr19:10399844-10405375,CDC37
chr19:39322264-39322574,NA
chr19:10046824-10047067,C3P1
chr19:17212479-17213332,MYO9B
chr19:52643037-52643274,ZNF83
chr19:2717060-2717800,DIRAS1
chr19:39109432-39109862,PAPL
chr19:36746712-36746914,ZNF850
chr19:2977241-2977471,NA
chr19:45458213-45459083,NA
chr19:58446336-58446800,NA
chr19:3834515-3834903,ZFR2
chr19:5803734-5806023,NA
chr19:45681323-45683156,GIPR
chr19:36980190-36980733,ZNF568
chr19:4037344-4038887,PIAS4
chr19:1383437-1384251,NDUFS7
chr19:50321414-50321762,KCNC3
chr19:35263648-35264275,LSR
chr19:50027777-50028011,ZNF473
chr19:45579321-45580018,OPA3
chr19:38993163-38993375,NA
chr19:3942010-3942250,NMRK2
chr19:46180162-46180769,NA
chr19:36246328-36247982,NA
chr19:12949131-12949733,RAD23A
chr19:8550539-8551215,MYO1F
chr19:36869564-36870279,ZNF345
chr19:50861773-50862083,NA
chr19:58715220-58716033,NA
chr19:2250560-2253959,JSRP1
chr19:40971476-40973393,NA
chr19:18303623-18304425,NA
chr19:1401092-1401784,GAMT
chr19:1066866-1067673,HMHA1
chr19:45975848-45976262,NA
chr19:39440404-39441011,NA
chr19:18313908-18315129,LSM4
chr19:39989397-39990140,NA
chr19:42829555-42830597,NA
chr19:50143223-50143975,NA
chr19:2278605-2278848,C19orf35
chr19:23945713-23946128,NA
chr19:4669927-4670528,MYDGF
chr19:51307439-51308380,NA
chr19:40366026-40366608,PLD3
chr19:50879606-50880094,KLK2
chr19:1450056-1450387,APC2
chr19:2235681-2237102,PLEKHJ1
chr19:46087866-46088345,NA
chr19:33764349-33764551,CHST8
chr19:12371052-12371335,NA
chr19:47207568-47207844,SAE1
chr19:11517059-11517284,ECSIT
chr19:4322974-4323201,FSD1
chr19:50833813-50834128,LOC105372441
chr19:50860846-50861263,NA
chr19:1274469-1276358,CIRBP
chr19:50191330-50191559,NA
chr19:6707112-6707567,C3
chr19:42363678-42364765,MEGF8
chr19:4723723-4723981,DPP9
chr19:48972225-48973157,GYS1
chr19:40696811-40698193,ADCK4
chr19:13616752-13617267,NA
chr19:8274241-8275045,NA
chr19:15235912-15236631,NA
chr19:7580824-7581415,NA
chr19:1490134-1491806,PCSK4
chr19:49238427-49238813,NA
chr19:57306682-57307032,NA
chr19:1481849-1484119,PCSK4
chr19:4639218-4639750,TNFAIP8L1
chr19:14529731-14530505,TECR
chr19:42462945-42463695,LIPE-AS1
chr19:41732006-41732556,NA
chr19:17443965-17444633,TMEM221
